,kev,events_per_day
0,1.0,0.00020848067794329805
1,1.0990990990990992,0.00020367368113539743
2,1.1981981981981982,0.00019895572223822055
3,1.2972972972972974,0.00019432608182134837
4,1.3963963963963963,0.0001897839973588954
5,1.4954954954954955,0.00018532866651181992
6,1.5945945945945947,0.00018095925025658318
7,1.6936936936936937,0.00017667487586605428
8,1.7927927927927927,0.0001724746397483335
9,1.8918918918918919,0.000168357610149009
10,1.990990990990991,0.000164322829722157
11,2.09009009009009,0.00016036931797522481
12,2.1891891891891895,0.00015649607359276074
13,2.288288288288288,0.00015270207664379876
14,2.3873873873873874,0.00014898629067752392
15,2.4864864864864864,0.00014534766471169914
16,2.5855855855855854,0.00014178513511817965
17,2.684684684684685,0.00013829762740968324
18,2.7837837837837838,0.0001348840579318537
19,2.8828828828828827,0.00013154333546449562
20,2.981981981981982,0.00012827436273574533
21,3.081081081081081,0.00012507603785278526
22,3.18018018018018,0.00012194725565260259
23,3.279279279279279,0.00011888690897615866
24,3.3783783783783785,0.00011589388986920808
25,3.4774774774774775,0.00011296709071290829
26,3.5765765765765765,0.00011010540528722818
27,3.675675675675676,0.00010730772977006742
28,3.774774774774775,0.00010457296367488444
29,3.873873873873874,0.00010190001072953218
30,3.972972972972973,9.928777969890001e-05
31,4.072072072072072,9.673518515386277e-05
32,4.171171171171171,9.424114818894687e-05
33,4.27027027027027,9.180459709102848e-05
34,4.36936936936937,8.942446796129965e-05
35,4.468468468468469,8.709970529264238e-05
36,4.5675675675675675,8.482926250447929e-05
37,4.666666666666666,8.261210243708673e-05
38,4.7657657657657655,8.044719780727354e-05
39,4.864864864864865,7.833353162726875e-05
40,4.963963963963964,7.627009758857482e-05
41,5.063063063063063,7.425590041248352e-05
42,5.162162162162162,7.228995616888377e-05
43,5.261261261261262,7.037130288393563e-05
44,5.36036036036036,6.849915540900147e-05
45,5.45945945945946,6.66726094716047e-05
46,5.558558558558558,6.489070610108568e-05
47,5.657657657657658,6.315250093499521e-05
48,5.756756756756757,6.1457064180106e-05
49,5.8558558558558556,5.980348057169912e-05
50,5.954954954954955,5.8190849330043534e-05
51,6.054054054054054,5.66182841132085e-05
52,6.153153153153153,5.5084912965542646e-05
53,6.252252252252252,5.358987826131163e-05
54,6.351351351351352,5.213233664312513e-05
55,6.45045045045045,5.071145895489563e-05
56,6.54954954954955,4.932643016917197e-05
57,6.648648648648649,4.79764493087689e-05
58,6.747747747747748,4.666072936268276e-05
59,6.846846846846847,4.537849719634075e-05
60,6.945945945945946,4.4128993456276955e-05
61,7.045045045045045,4.2911472469366585e-05
62,7.1441441441441444,4.172520213678279e-05
63,7.243243243243243,4.0569463822863076e-05
64,7.342342342342342,3.944355223909441e-05
65,7.441441441441442,3.834677532344023e-05
66,7.54054054054054,3.72784541152439e-05
67,7.63963963963964,3.62379226259526e-05
68,7.738738738738739,3.522452770590956e-05
69,7.837837837837838,3.423762890746667e-05
70,7.936936936936937,3.327659834466931e-05
71,8.036036036036036,3.23408205497664e-05
72,8.135135135135135,3.1429692326794276e-05
73,8.234234234234235,3.054262260248092e-05
74,8.333333333333332,2.9679032274713404e-05
75,8.432432432432432,2.8838354058803588e-05
76,8.531531531531531,2.802003233178496e-05
77,8.63063063063063,2.722352297496343e-05
78,8.72972972972973,2.644829321494045e-05
79,8.82882882882883,2.56938214633197e-05
80,8.927927927927929,2.495959715529877e-05
81,9.027027027027026,2.4245120587343173e-05
82,9.126126126126126,2.354990275412941e-05
83,9.225225225225225,2.2873465184937682e-05
84,9.324324324324325,2.2215339779667008e-05
85,9.423423423423424,2.157506864463674e-05
86,9.522522522522523,2.0952203928332366e-05
87,9.621621621621621,2.0346307657244754e-05
88,9.72072072072072,1.9756951571945076e-05
89,9.81981981981982,1.918371696353058e-05
90,9.91891891891892,1.8626194510568392e-05
91,10.018018018018019,1.808398411665903e-05
92,10.117117117117116,1.7556694748732735e-05
93,10.216216216216216,1.7043944276186604e-05
94,10.315315315315315,1.6545359310963586e-05
95,10.414414414414415,1.606057504866793e-05
96,10.513513513513514,1.5589235110805864e-05
97,10.612612612612613,1.5130991388234919e-05
98,10.711711711711711,1.4685503885898753e-05
99,10.81081081081081,1.4252440568920095e-05
100,10.90990990990991,1.3831477210117993e-05
101,11.00900900900901,1.3422297239011781e-05
102,11.108108108108109,1.3024591592368308e-05
103,11.207207207207206,1.2638058566345038e-05
104,11.306306306306306,1.22624036702771e-05
105,11.405405405405405,1.1897339482151652e-05
106,11.504504504504505,1.1542585505809864e-05
107,11.603603603603604,1.1197868029911638e-05
108,11.702702702702704,1.0862919988695812e-05
109,11.801801801801801,1.0537480824564006e-05
110,11.9009009009009,1.0221296352513614e-05
111,12.0,9.914118626441901e-06
112,12.0990990990991,9.615705807339993e-06
113,12.198198198198199,9.325822033393244e-06
114,12.297297297297298,9.044237292000834e-06
115,12.396396396396396,8.770727293725811e-06
116,12.495495495495495,8.505073348183327e-06
117,12.594594594594595,8.247062241873394e-06
118,12.693693693693694,7.996486117961493e-06
119,12.792792792792794,7.753142358008974e-06
120,12.891891891891891,7.516833465652414e-06
121,12.99099099099099,7.287366952230124e-06
122,13.09009009009009,7.0645552243514554e-06
123,13.18918918918919,6.848215473403445e-06
124,13.288288288288289,6.638169566987381e-06
125,13.387387387387388,6.434243942276885e-06
126,13.486486486486486,6.23626950128714e-06
127,13.585585585585585,6.044081508044281e-06
128,13.684684684684685,5.857519487642203e-06
129,13.783783783783784,5.676427127173282e-06
130,13.882882882882884,5.500652178518368e-06
131,13.981981981981981,5.330046362980407e-06
