,kev,events_per_day
0,1e-09,0.0002
1,0.015015016014014013,0.0002
2,0.030030031028028027,0.0002
3,0.04504504604204204,0.0002
4,0.060060061056056054,0.0002
5,0.07507507607007007,0.0002
6,0.09009009108408408,0.0002
7,0.10510510609809809,0.0002
8,0.12012012111211211,0.0002
9,0.13513513612612613,0.0002
10,0.15015015114014013,0.0002
11,0.16516516615415414,0.0002
12,0.18018018116816817,0.0002
13,0.19519519618218217,0.0002
14,0.21021021119619618,0.0002
15,0.2252252262102102,0.0002
16,0.24024024122422422,0.0002
17,0.25525525623823825,0.0002
18,0.2702702712522523,0.0002
19,0.28528528626626626,0.0002
20,0.3003003012802803,0.0002
21,0.3153153162942943,0.0002
22,0.3303303313083083,0.0002
23,0.34534534632232233,0.0002
24,0.36036036133633637,0.0002
25,0.37537537635035034,0.0002
26,0.3903903913643644,0.0002
27,0.4054054063783784,0.0002
28,0.4204204213923924,0.0002
29,0.4354354364064064,0.0002
30,0.45045045142042045,0.0002
31,0.4654654664344344,0.0002
32,0.48048048144844846,0.0002
33,0.4954954964624625,0.0002
34,0.5105105114764764,0.0002
35,0.5255255264904904,0.0002
36,0.5405405415045045,0.0002
37,0.5555555565185185,0.0002
38,0.5705705715325324,0.0002
39,0.5855855865465465,0.0002
40,0.6006006015605605,0.0002
41,0.6156156165745745,0.0002
42,0.6306306315885886,0.0002
43,0.6456456466026026,0.0002
44,0.6606606616166165,0.0002
45,0.6756756766306306,0.0002
46,0.6906906916446446,0.0002
47,0.7057057066586586,0.0002
48,0.7207207216726726,0.0002
49,0.7357357366866867,0.0002
50,0.7507507517007006,0.0002
51,0.7657657667147146,0.0002
52,0.7807807817287287,0.0002
53,0.7957957967427427,0.0002
54,0.8108108117567567,0.0002
55,0.8258258267707708,0.0002
56,0.8408408417847847,0.0002
57,0.8558558567987987,0.0002
58,0.8708708718128128,0.0002
59,0.8858858868268268,0.0002
60,0.9009009018408408,0.0002
61,0.9159159168548549,0.0002
62,0.9309309318688688,0.0002
63,0.9459459468828828,0.0002
64,0.9609609618968968,0.0002
65,0.9759759769109109,0.0002
66,0.9909909919249249,0.0002
67,1.006006006938939,0.0002
68,1.021021021952953,0.0002
69,1.036036036966967,0.0002
70,1.051051051980981,0.0002
71,1.066066066994995,0.0002
72,1.081081082009009,0.0002
73,1.0960960970230231,0.0002
74,1.1111111120370372,0.0002
75,1.1261261270510512,0.0002
76,1.141141142065065,0.0002
77,1.156156157079079,0.0002
78,1.171171172093093,0.0002
79,1.186186187107107,0.0002
80,1.2012012021211211,0.0002
81,1.2162162171351352,0.0002
82,1.2312312321491492,0.0002
83,1.2462462471631632,0.0002
84,1.2612612621771773,0.0002
85,1.2762762771911913,0.0002
86,1.2912912922052053,0.0002
87,1.3063063072192194,0.0002
88,1.3213213222332332,0.0002
89,1.3363363372472472,0.0002
90,1.3513513522612612,0.0002
