# NEST photon yield for betas at %d V
# Curve traced from figure 1, upper right, using Bart's histogramripper.
# Jelle, 25 July 2017.
,kever,yield
0,0.05500000000000001,6.744063324538258
1,0.05615283642683257,6.744063324538258
2,0.0573298370687021,6.934036939313984
3,0.05853150842355983,6.934036939313984
4,0.059758367605889616,7.124010554089709
5,0.06101094256923726,7.124010554089709
6,0.06228977233340467,7.218997361477572
7,0.06359540721640568,7.313984168865435
8,0.06492840907128428,7.408970976253298
9,0.06628935152789635,7.503957783641161
10,0.0676788202397594,7.598944591029023
11,0.06909741313607665,7.693931398416886
12,0.07054574067904333,7.693931398416886
13,0.07202442612654669,7.883905013192612
14,0.07353410580037208,7.883905013192612
15,0.07507542936003077,8.073878627968337
16,0.07664906008232786,8.073878627968337
17,0.07825567514678941,8.263852242744063
18,0.07989596592707293,8.263852242744063
19,0.08157063828848575,8.453825857519789
20,0.08328041289173937,8.453825857519789
21,0.08502602550307128,8.643799472295514
22,0.08680822731086646,8.643799472295514
23,0.08862778524891606,8.738786279683378
24,0.09048548232645144,8.83377308707124
25,0.09238211796509593,8.928759894459104
26,0.0943185083428797,9.023746701846965
27,0.09629548674546484,9.11873350923483
28,0.09831390392473291,9.213720316622691
29,0.10037462846488839,9.308707124010555
30,0.10247854715623582,9.403693931398417
31,0.10462656537679198,9.49868073878628
32,0.10681960748189641,9.593667546174142
33,0.10905861720198894,9.688654353562006
34,0.11134455804872423,9.783641160949868
35,0.11367841372959955,9.878627968337732
36,0.11606118857127276,9.973614775725594
37,0.1184939079517536,10.068601583113457
38,0.12097761874165412,10.16358839050132
39,0.12351338975468758,10.258575197889183
40,0.12610231220761073,10.258575197889183
41,0.12874550018980613,10.448548812664908
42,0.13144409114270775,10.448548812664908
43,0.13419924634927527,10.638522427440634
44,0.13701215143372839,10.638522427440634
45,0.13988401687175575,10.82849604221636
46,0.14281607851141792,10.82849604221636
47,0.14580959810496963,10.923482849604222
48,0.1488658638518283,11.018469656992085
49,0.15198619095292434,11.113456464379947
50,0.15517192217667097,11.20844327176781
51,0.15842442843679633,11.303430079155673
52,0.16174510938228848,11.398416886543536
53,0.16513539399970523,11.493403693931398
54,0.168596741228109,11.588390501319262
55,0.17213064058689137,11.683377308707124
56,0.17573861281675668,11.778364116094988
57,0.1794222105341418,11.87335092348285
58,0.1831830188993524,11.968337730870713
59,0.1870226562987039,11.968337730870713
60,0.19094277504096088,12.158311345646437
61,0.19494506206837392,12.158311345646437
62,0.19903123968262038,12.348284960422163
63,0.20320306628596166,12.348284960422163
64,0.20746233713793494,12.538258575197888
65,0.2118108851279064,12.538258575197888
66,0.21625058156381732,12.728232189973614
67,0.22078333697746266,12.728232189973614
68,0.2254111019466494,12.91820580474934
69,0.23013586793458699,12.91820580474934
70,0.23495966814687286,13.108179419525065
71,0.23988457840644029,13.108179419525065
72,0.24491271804684606,13.29815303430079
73,0.250046250824282,13.29815303430079
74,0.25528738584870286,13.488126649076516
75,0.26063837853447097,13.488126649076516
76,0.2661015315709276,13.58311345646438
77,0.27167919591330764,13.678100263852242
78,0.27737377179442485,13.773087071240106
79,0.2831877097575622,13.868073878627968
80,0.28912351171101325,13.963060686015831
81,0.29518373200472614,14.058047493403693
82,0.30137097852951583,14.058047493403693
83,0.3076879138393159,14.248021108179419
84,0.31413725629695377,14.248021108179419
85,0.32072178124394224,14.437994722955144
86,0.3274443221947903,14.437994722955144
87,0.3343077720563477,14.62796833773087
88,0.34131508437270763,14.62796833773087
89,0.34846927459620386,14.817941952506596
90,0.35577342138504797,14.817941952506596
91,0.3632306679281667,15.007915567282321
92,0.37084422329780886,15.007915567282321
93,0.37861736383050243,15.102902374670185
94,0.38655343453695923,15.197889182058047
95,0.394655850541531,15.29287598944591
96,0.4029280985518377,15.387862796833772
97,0.4113737383592002,15.482849604221636
98,0.41999640437052344,15.577836411609498
99,0.42879980717228783,15.672823218997362
100,0.43778773512732416,15.767810026385224
101,0.44696405600505706,15.862796833773087
102,0.4563327186459199,15.95778364116095
103,0.4658977546606573,16.052770448548813
104,0.4756632801652448,16.147757255936675
105,0.485633497552175,16.242744063324537
106,0.4958126972988705,16.337730870712402
107,0.5062052598140023,16.432717678100264
108,0.5168156573225082,16.527704485488126
109,0.5276484557901229,16.622691292875988
110,0.5387083168882467,16.717678100263853
111,0.55,16.812664907651715
112,0.5615283642683256,16.907651715039577
113,0.5732983706870209,17.00263852242744
114,0.5853150842355983,17.097625329815305
115,0.5975836760588962,17.192612137203167
116,0.6101094256923726,17.28759894459103
117,0.6228977233340464,17.28759894459103
118,0.6359540721640569,17.477572559366756
119,0.6492840907128428,17.477572559366756
120,0.6628935152789635,17.66754617414248
121,0.676788202397594,17.66754617414248
122,0.6909741313607665,17.857519788918207
123,0.7054574067904333,17.857519788918207
124,0.7202442612654669,18.04749340369393
125,0.7353410580037207,18.04749340369393
126,0.7507542936003077,18.23746701846966
127,0.7664906008232786,18.23746701846966
128,0.782556751467894,18.33245382585752
129,0.7989596592707293,18.427440633245382
130,0.8157063828848575,18.522427440633244
131,0.8328041289173936,18.61741424802111
132,0.8502602550307128,18.71240105540897
133,0.8680822731086646,18.807387862796833
134,0.8862778524891606,18.902374670184695
135,0.9048548232645144,18.99736147757256
136,0.9238211796509593,19.092348284960423
137,0.9431850834287971,19.187335092348285
138,0.9629548674546484,19.282321899736147
139,0.9831390392473296,19.567282321899736
140,1.0037462846488838,19.757255936675463
141,1.0247854715623579,19.947229551451187
142,1.0462656537679198,20.137203166226914
143,1.068196074818964,20.32717678100264
144,1.0905861720198893,20.70712401055409
145,1.1134455804872423,20.897097625329817
146,1.1367841372959953,21.08707124010554
147,1.1606118857127277,21.277044854881268
148,1.1849390795175359,21.65699208443272
149,1.2097761874165411,21.846965699208443
150,1.2351338975468757,22.03693931398417
151,1.2610231220761077,22.321899736147756
152,1.2874550018980613,22.606860158311346
153,1.3144409114270772,22.891820580474935
154,1.3419924634927527,23.08179419525066
155,1.3701215143372838,23.366754617414248
156,1.3988401687175573,23.651715039577837
157,1.4281607851141793,23.936675461741427
158,1.4580959810496958,24.221635883905012
159,1.488658638518283,24.41160949868074
160,1.5198619095292436,24.696569920844325
161,1.55171922176671,24.981530343007915
162,1.5842442843679632,25.266490765171504
163,1.6174510938228843,25.551451187335093
164,1.6513539399970523,25.741424802110817
165,1.68596741228109,26.12137203166227
166,1.7213064058689138,26.311345646437996
167,1.7573861281675667,26.691292875989447
168,1.7942221053414187,26.88126649076517
169,1.831830188993524,27.261213720316622
170,1.8702265629870385,27.45118733509235
171,1.9094277504096089,27.8311345646438
172,1.9494506206837388,28.021108179419524
173,1.9903123968262044,28.401055408970976
174,2.0320306628596163,28.591029023746703
175,2.074623371379349,28.970976253298154
176,2.118108851279064,29.160949868073878
177,2.162505815638173,29.54089709762533
178,2.2078333697746273,29.82585751978892
179,2.254111019466494,30.110817941952508
180,2.3013586793458707,30.49076517150396
181,2.3495966814687286,30.680738786279683
182,2.398845784064402,31.060686015831134
183,2.449127180468461,31.345646437994723
184,2.50046250824282,31.630606860158313
185,2.552873858487029,32.010554089709764
186,2.60638378534471,32.29551451187335
187,2.6610153157092755,32.58047493403694
188,2.7167919591330767,32.96042216358839
189,2.7737377179442477,33.150395778364114
190,2.8318770975756227,33.53034300791557
191,2.8912351171101323,33.815303430079155
192,2.9518373200472623,34.10026385224275
193,3.013709785295158,34.480211081794195
194,3.0768791383931577,34.76517150395778
195,3.1413725629695377,35.050131926121374
196,3.2072178124394224,35.43007915567282
197,3.274443221947904,35.715039577836414
198,3.343077720563477,36.0
199,3.4131508437270757,36.37994722955145
200,3.4846927459620383,36.66490765171504
201,3.5577342138504786,36.949868073878626
202,3.632306679281668,37.32981530343008
203,3.7084422329780886,37.61477572559367
204,3.7861736383050233,37.89973614775725
205,3.8655343453695923,38.184696569920845
206,3.946558505415309,38.56464379947229
207,4.029280985518377,38.849604221635886
208,4.113737383592002,39.13456464379947
209,4.1999640437052355,39.41952506596306
210,4.287998071722878,39.79947229551451
211,4.3778773512732405,40.0844327176781
212,4.46964056005057,40.36939313984169
213,4.563327186459199,40.74934036939314
214,4.658977546606574,41.03430079155673
215,4.756632801652447,41.31926121372032
216,4.856334975521748,41.699208443271765
217,4.958126972988705,41.889182058047496
218,5.062052598140022,42.26912928759894
219,5.168156573225083,42.554089709762536
220,5.276484557901228,42.83905013192612
221,5.3870831688824685,43.21899736147757
222,5.500000000000001,43.50395778364116
223,5.615283642683257,43.78891820580475
224,5.732983706870207,44.07387862796834
225,5.853150842355986,44.35883905013193
226,5.975836760588962,44.738786279683374
227,6.101094256923726,44.928759894459105
228,6.228977233340464,45.30870712401055
229,6.359540721640565,45.49868073878628
230,6.492840907128431,45.87862796833773
231,6.6289351527896345,46.068601583113455
232,6.76788202397594,46.44854881266491
233,6.909741313607662,46.82849604221636
234,7.05457406790433,47.01846965699208
235,7.202442612654673,47.39841688654354
236,7.353410580037207,47.58839050131926
237,7.507542936003077,47.968337730870715
238,7.664906008232782,48.15831134564644
239,7.825567514678936,48.443271767810025
240,7.989596592707297,48.72823218997362
241,8.157063828848575,49.0131926121372
242,8.328041289173937,49.29815303430079
243,8.502602550307124,49.58311345646438
244,8.68082273108665,49.86807387862797
245,8.86277852489161,50.05804749340369
246,9.048548232645144,50.343007915567284
247,9.238211796509594,50.62796833773087
248,9.431850834287966,50.912928759894456
249,9.62954867454649,51.19788918205805
250,9.831390392473295,51.482849604221634
251,10.03746284648884,51.67282321899736
252,10.24785471562358,51.95778364116095
253,10.462656537679193,52.24274406332454
254,10.681960748189647,52.43271767810026
255,10.905861720198894,52.812664907651715
256,11.134455804872422,53.00263852242744
257,11.367841372959953,53.19261213720316
258,11.60611885712727,53.477572559366756
259,11.849390795175365,53.76253298153034
260,12.097761874165412,53.952506596306065
261,12.351338975468758,54.142480211081796
262,12.610231220761069,54.522427440633244
263,12.874550018980607,54.71240105540897
264,13.144409114270777,54.9023746701847
265,13.419924634927527,55.187335092348285
266,13.701215143372838,55.47229551451187
267,13.988401687175566,55.6622691292876
268,14.281607851141786,55.852242744063325
269,14.580959810496966,56.04221635883905
270,14.886586385182829,56.32717678100264
271,15.198619095292436,56.61213720316623
272,15.517192217667091,56.80211081794195
273,15.84244284367964,56.992084432717675
274,16.174510938228853,57.182058047493406
275,16.513539399970522,57.37203166226913
276,16.859674122810898,57.562005277044854
277,17.213064058689127,57.75197889182058
278,17.573861281675676,57.94195250659631
279,17.942221053414187,58.13192612137203
280,18.31830188993524,58.226912928759894
281,18.702265629870386,58.41688654353562
282,19.09427750409608,58.60686015831135
283,19.494506206837396,58.79683377308707
284,19.903123968262044,58.9868073878628
285,20.320306628596164,59.17678100263852
286,20.746233713793487,59.36675461741425
287,21.18108851279063,59.556728232189975
288,21.625058156381737,59.7467018469657
289,22.078333697746274,59.84168865435356
