,kev,events_per_day
0,1.0,4.54682039904837e-06
1,1.0990990990990992,4.5231897502980536e-06
2,1.1981981981981982,4.499669712205603e-06
3,1.2972972972972974,4.476259814425529e-06
4,1.3963963963963963,4.45295958844495e-06
5,1.4954954954954955,4.429768567577136e-06
6,1.5945945945945947,4.406686286954873e-06
7,1.6936936936936937,4.383712283524008e-06
8,1.7927927927927927,4.360846096036827e-06
9,1.8918918918918919,4.338087265045599e-06
10,1.990990990990991,4.3154353328961245e-06
11,2.09009009009009,4.292889843721297e-06
12,2.1891891891891895,4.270450343434594e-06
13,2.288288288288288,4.248116379723733e-06
14,2.3873873873873874,4.225887502044278e-06
15,2.4864864864864864,4.203763261613238e-06
16,2.5855855855855854,4.181743211402765e-06
17,2.684684684684685,4.159826906133763e-06
18,2.7837837837837838,4.138013902269674e-06
19,2.8828828828828827,4.116303758010098e-06
20,2.981981981981982,4.094696033284626e-06
21,3.081081081081081,4.073190289746526e-06
22,3.18018018018018,4.051786090766525e-06
23,3.279279279279279,4.030483001426687e-06
24,3.3783783783783785,4.009280588514135e-06
25,3.4774774774774775,3.98817842051496e-06
26,3.5765765765765765,3.967176067608041e-06
27,3.675675675675676,3.946273101658956e-06
28,3.774774774774775,3.9254690962138755e-06
29,3.873873873873874,3.904763626493485e-06
30,3.972972972972973,3.88415626938693e-06
31,4.072072072072072,3.863646603445768e-06
32,4.171171171171171,3.843234208877978e-06
33,4.27027027027027,3.822918667541926e-06
34,4.36936936936937,3.8026995629404458e-06
35,4.468468468468469,3.782576480214832e-06
36,4.5675675675675675,3.76254900613891e-06
37,4.666666666666666,3.7426167291131674e-06
38,4.7657657657657655,3.722779239158781e-06
39,4.864864864864865,3.7030361279118024e-06
40,4.963963963963964,3.6833869886172935e-06
41,5.063063063063063,3.663831416123449e-06
42,5.162162162162162,3.6443690068758306e-06
43,5.261261261261262,3.624999358911527e-06
44,5.36036036036036,3.6057220718534032e-06
45,5.45945945945946,3.586536746904321e-06
46,5.558558558558558,3.56744298684142e-06
47,5.657657657657658,3.5484403960103785e-06
48,5.756756756756757,3.5295285803197212e-06
49,5.8558558558558556,3.5107071472351265e-06
50,5.954954954954955,3.4919757057737896e-06
