,kev,events_per_day
0,1.0,4.5652539422903436e-05
1,1.0990990990990992,4.535761475675943e-05
2,1.1981981981981982,4.506442244671487e-05
3,1.2972972972972974,4.477295340536496e-05
4,1.3963963963963963,4.448319858588251e-05
5,1.4954954954954955,4.41951489818881e-05
6,1.5945945945945947,4.390879562731852e-05
7,1.6936936936936937,4.362412959629678e-05
8,1.7927927927927927,4.334114200300004e-05
9,1.8918918918918919,4.30598240015292e-05
10,1.990990990990991,4.278016678577834e-05
11,2.09009009009009,4.25021615893039e-05
12,2.1891891891891895,4.2225799685193386e-05
13,2.288288288288288,4.1951072385934986e-05
14,2.3873873873873874,4.167797104328708e-05
15,2.4864864864864864,4.1406487048147116e-05
16,2.5855855855855854,4.11366118304215e-05
17,2.684684684684685,4.086833685889441e-05
18,2.7837837837837838,4.060165364109824e-05
19,2.8828828828828827,4.0336553723182135e-05
20,2.981981981981982,4.007302868978272e-05
21,3.081081081081081,3.981107016389301e-05
22,3.18018018018018,3.9550669806732254e-05
23,3.279279279279279,3.9291819317616695e-05
24,3.3783783783783785,3.903451043382842e-05
25,3.4774774774774775,3.877873493048619e-05
26,3.5765765765765765,3.852448462041514e-05
27,3.675675675675676,3.827175135401732e-05
28,3.774774774774775,3.802052701914194e-05
29,3.873873873873874,3.777080354095585e-05
30,3.972972972972973,3.752257288181404e-05
31,4.072072072072072,3.7275827041130294e-05
32,4.171171171171171,3.7030558055248126e-05
33,4.27027027027027,3.67867579973114e-05
34,4.36936936936937,3.654441897713579e-05
35,4.468468468468469,3.630353314107957e-05
36,4.5675675675675675,3.606409267191484e-05
37,4.666666666666666,3.582608978869941e-05
38,4.7657657657657655,3.558951674664758e-05
39,4.864864864864865,3.535436583700255e-05
40,4.963963963963964,3.512062938690796e-05
41,5.063063063063063,3.4888299759279616e-05
42,5.162162162162162,3.465736935267803e-05
43,5.261261261261262,3.442783060118029e-05
44,5.36036036036036,3.419967597425273e-05
45,5.45945945945946,3.397289797662335e-05
46,5.558558558558558,3.374748914815464e-05
47,5.657657657657658,3.3523442063716413e-05
48,5.756756756756757,3.3300749333058856e-05
49,5.8558558558558556,3.3079403600685654e-05
50,5.954954954954955,3.2859397545727706e-05
51,6.054054054054054,3.264072388181626e-05
52,6.153153153153153,3.242337535695692e-05
53,6.252252252252252,3.220734475340345e-05
54,6.351351351351352,3.199262488753198e-05
55,6.45045045045045,3.177920860971508e-05
56,6.54954954954955,3.1567088804196396e-05
57,6.648648648648649,3.135625838896536e-05
58,6.747747747747748,3.114671031563176e-05
59,6.846846846846847,3.093843756930101e-05
60,6.945945945945946,3.073143316844933e-05
61,7.045045045045045,3.0525690164799094e-05
62,7.1441441441441444,3.032120164319455e-05
63,7.243243243243243,3.01179607214776e-05
64,7.342342342342342,2.99159605503638e-05
65,7.441441441441442,2.9715194313318727e-05
66,7.54054054054054,2.9515655226434356e-05
67,7.63963963963964,2.931733653830561e-05
68,7.738738738738739,2.912023152990742e-05
69,7.837837837837838,2.8924333514471756e-05
70,7.936936936936937,2.8729635837364845e-05
71,8.036036036036036,2.853613187596485e-05
72,8.135135135135135,2.8343815039539463e-05
73,8.234234234234235,2.8152678769123987e-05
74,8.333333333333332,2.796271653739954e-05
75,8.432432432432432,2.7773921848571365e-05
76,8.531531531531531,2.7586288238247625e-05
77,8.63063063063063,2.73998092733182e-05
78,8.72972972972973,2.7214478551833795e-05
79,8.82882882882883,2.7030289702885427e-05
80,8.927927927927929,2.6847236386483815e-05
81,9.027027027027026,2.666531229343938e-05
82,9.126126126126126,2.648451114524223e-05
83,9.225225225225225,2.6304826693942456e-05
84,9.324324324324325,2.612625272203074e-05
85,9.423423423423424,2.5948783042319136e-05
86,9.522522522522523,2.577241149782206e-05
87,9.621621621621621,2.5597131961637725e-05
88,9.72072072072072,2.5422938336829442e-05
89,9.81981981981982,2.5249824556307695e-05
90,9.91891891891892,2.5077784582711957e-05
91,10.018018018018019,2.4906812408293106e-05
92,10.117117117117116,2.4736902054795977e-05
93,10.216216216216216,2.456804757334212e-05
94,10.315315315315315,2.4400243044312923e-05
95,10.414414414414415,2.4233482577232884e-05
96,10.513513513513514,2.4067760310653285e-05
97,10.612612612612613,2.390307041203596e-05
98,10.711711711711711,2.3739407077637452e-05
99,10.81081081081081,2.3576764532393414e-05
100,10.90990990990991,2.3415137029803156e-05
